date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:42:11	33225/33225	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2003%20May%202021%2008:42:10%20GMT	https://designing-world.com/affan-1.1.0/css/owl.video.play.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/css/owl.video.play.png	(from https://designing-world.com/affan-1.1.0/css/owl.carousel.min.css)
16:42:12	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfont3e6e.eot	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:12	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.eot?	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfontd41d.eot	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:12	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfont3e6e.woff	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:12	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfont3e6e.woff2	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:13	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfont3e6e.ttf	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:13	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/fonts/fontawesome-webfont3e6e.svg	(from https://designing-world.com/affan-1.1.0/css/font-awesome.min.css)
16:42:13	85044/85044	---M--	200	added ('OK')	font/woff2	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/css/fonts/bootstrap-icons.woff2?8bd4575acf83c7696dc7a14a966660a3	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/css/fonts/bootstrap-iconse36a.woff2	(from https://designing-world.com/affan-1.1.0/css/bootstrap-icons.css)
16:42:13	113656/113656	---M--	200	added ('OK')	font/woff	date:Sat,%2013%20Mar%202021%2017:57:34%20GMT	https://designing-world.com/affan-1.1.0/css/fonts/bootstrap-icons.woff?8bd4575acf83c7696dc7a14a966660a3	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/css/fonts/bootstrap-iconse36a.woff	(from https://designing-world.com/affan-1.1.0/css/bootstrap-icons.css)
16:42:13	31274/31274	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:24%20GMT	https://designing-world.com/affan-1.1.0/element-header-menu.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-header-menu.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:14	78614/78614	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:22%20GMT	https://designing-world.com/affan-1.1.0/element-footer-menu.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-footer-menu.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:14	18711/18711	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:26%20GMT	https://designing-world.com/affan-1.1.0/element-sidebar-left-menu.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-sidebar-left-menu.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:14	18701/18701	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:26%20GMT	https://designing-world.com/affan-1.1.0/element-sidebar-right-menu.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-sidebar-right-menu.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:14	74961/74961	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:20%20GMT	https://designing-world.com/affan-1.1.0/element-alerts.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-alerts.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:15	62664/62664	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:28%20GMT	https://designing-world.com/affan-1.1.0/element-toasts.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-toasts.html	(from https://designing-world.com/affan-1.1.0/elements.html)
16:42:15	16383/16383	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Mar%202021%2018:31:26%20GMT	https://designing-world.com/affan-1.1.0/element-online-offline-detection.html	C:/Users/AFSB%20-%20USER/Desktop/prototype/affan/designing-world.com/affan-1.1.0/element-online-offline-detection.html	(from https://designing-world.com/affan-1.1.0/elements.html)
